"The following will be installed on this node: &lt;br/&gt;&lt;br/&gt;&lt;ul style=""""list-style:square !important;margin-left:24px;""""&gt;&lt;li&gt;Agent&lt;/li&gt;&lt;li&gt;WinPCAP&lt;/li&gt;&lt;li&gt;RunTime for C++&lt;/li&gt;&lt;/ul&gt; &lt;br/&gt;Installation will run in the background and you will be notified when it has completed.&amp;nbsp; If this node needs to be rebooted for these changes to take effect"", you will be asked to approve the reboot.",将在此节点上安装以下内容:&lt;br/&gt;&lt;br/&gt;&lt;ulstyle =“” list-style:square！imprtant;margin-left:24px;“”&gt;&lt;li&gt;代理程序 &lt;/li&gt;&lt;li&gt;WinPCAP &lt;;li&gt;&lt;li&gt;C ++的运行时&lt;li&gt;&lt;/ul&gt;&lt;br/&gt;安装将在后台运行，安装完成后会通知您。如果需要重新引导该节点以使这些更改生效，则将要求您批准重新引导。,
Add nodes and deploy agents,添加节点并部署代理程序,
"Sensors can be deployed on &lt;b&gt;Windows Server 2008 64 bit&lt;/b&gt; or later, or &lt;b&gt;Windows 7 64 bit&lt;/b&gt; or later. &amp;nbsp; 32 bit operating systems are not supported.",传感器可以部署在&lt;b&gt;Windows Server 2008 64位&lt;/b&gt;或更高版本，或&lt;b&gt;Windows 7 64位&lt;/b&gt;或更高版本上。 ＆amp;nbsp;不支持32位操作系统。,
Choose an existing admin WMI credential from the library or create a new one. ,从库中选择一个现有的管理员WMI凭证或创建一个新的。,
Why do I need an admin WMI credential?,为什么我需要管理员WMI凭证? ,
Choosing less than the recommended memory or CPU cores may result in reduced performance.,选择少于建议的内存或CPU内核数可能会导致性能降低。,
Unlicensed,无牌,
Saving changes to QoE Applications is not allowed in demo mode.,在演示模式下，不允许将更改保存到QoE应用程序。,
Making changes to QoE Packet Analysis Sensors is not allowed in demo mode.,在演示模式下，不允许对QoE数据包分析传感器进行更改。,
Saving changes to QoE Packet Analysis Sensor settings is not allowed in demo mode.,在演示模式下，不允许将更改保存到QoE Packet Analysis传感器设置。,
"Nodes to deploy """"Network"""" Packet Analysis Sensors on",在其上部署“网络”数据包分析传感器的节点,
Making changes to QoE Applications is not allowed in demo mode.,在演示模式下，不允许对QoE Applications进行更改。,
"QoE collects data via packet filter and analyzes to provide traffic statistics for managed nodes and specified applications. You can monitor stats like &lt;b&gt;network response time&lt;/b&gt; and &lt;b&gt;application response time&lt;/b&gt; to determine if a problem is on the network or server, and &lt;b&gt;traffic volume&lt;/b&gt; to look for anomalies.  &amp;nbsp;",QoE通过数据包筛选器收集数据并进行分析，以提供受管节点和指定应用程序的流量统计信息。您可以监视诸如&lt;b&gt;网络响应时间&lt;/b&gt;和&lt;b&gt;应用程序响应时间&lt;/b&gt;之类的统计信息，以确定网络或服务器是否存在问题，以及查看&lt;b&gt;流量&lt;/b&gt;对于异常。 ＆amp;nbsp;,
Packet Analysis Sensors for Networks,网络数据包分析传感器,
Monitor packet traffic using a SPAN / mirror port and a dedicated sensor installed on a Windows Server.,使用SPAN镜像端口和Windows Server上安装的专用传感器监视数据包流量。,
"&lt;b&gt;Step 1:&lt;/b&gt;&lt;br/&gt;&lt;a href=""""DPI/Admin/ManageProbes.aspx#addNetwork""""&gt;Deploy Packet Analysis Sensors for Networks&lt;/a&gt; on a dedicated Windows device that's monitoring a SPAN or mirror port on your switch.","&lt;b&gt;步骤1:&lt;/b&gt;&lt;br/&gt;&lt;a href=""""DPIIAdminnManageProbes.aspx#addNetwork""""&gt;在监视SPAN或镜像端口的专用Windows设备上为网络部署数据包分析传感器&lt;/a&gt;您的开关。",
&lt;b&gt;Step 2:&lt;/b&gt;&lt;br/&gt;Choose nodes you want to monitor and specific applications for which you want to capture traffic.,&lt;b&gt;步骤2:&lt;/b&gt;&lt;br/&gt;选择要监视的节点以及要捕获其流量的特定应用程序。,
Packet Analysis Sensors for Servers,服务器的数据包分析传感器,
Monitor packet traffic directly on your Windows server or workstation.,直接在Windows服务器或工作站上监视数据包流量。,
"&lt;b&gt;Step 1:&lt;/b&gt;&lt;br/&gt;&lt;a href=""""DPI/Admin/ManageProbes.aspx#addServer""""&gt;Deploy Packet Analysis Sensors for Servers&lt;/a&gt; on your Windows servers or workstations.","&lt;b&gt;步骤1:&lt;/b&gt;&lt;br/&gt;&lt;a href=""""DPIIAdminnManageProbes.aspx#addServer""""&gt;在Windows服务器或工作站上部署服务器的数据包分析传感器。",
"&lt;b&gt;Step 2:&lt;/b&gt;&lt;br/&gt;For each server, choose the specific applications for which you want to capture traffic.",&lt;b&gt;步骤2:&lt;/b&gt;&lt;br/&gt;对于每个服务器，选择要为其捕获流量的特定应用程序。,
Getting Started with Quality of Experience,体验质量入门,
&amp;raquo; Learn more about QoE,＆amp;raquo;了解有关QoE的更多信息,
Data to summarize:,数据汇总:,
Installation Failed,安装失败,
Global QoE Settings,全局QoE设置,
Manage Global QoE Settings,管理全局QoE设置,
"For each node, include top",对于每个节点，包括顶部,
The value have to be in the range 1 - 1000,该值必须在1-1000的范围内,
applications that have at least,至少具有,
% of total QoE traffic.,QoE总流量的百分比。,
The value have to be in the range 0 - 100,该值必须在0到100的范围内,
Auto-detect QoE applications:,自动检测QoE应用程序:,
Auto-detect QoE application traffic on managed nodes (Disable to define all QoE applications manually),在受管节点上自动检测QoE应用程序流量（禁用以手动定义所有QoE应用程序）,
Discovery [On/Off],发现[OnnOff],
HTTP application domain detection level:,HTTP应用程序域检测级别:,
Granularity of the domain for application detection,用于应用程序检测的域的粒度,
Second level (http://hostname/*),第二层（http ::: hostnamee *）,
Third level (http://hostname/path1/*),第三层（http ::: hostnameepath11 *）,
Top level (http://*),最高级（http ::: *）,
Add auto-detected applications that are:,添加自动检测到的应用程序，这些应用程序是:,
Either a source or destination,来源或目的地,
Transaction sources (client),交易来源（客户）,
Transaction destinations (servers),交易目的地（服务器）,
Auto-detect QoE nodes:,自动检测QoE节点:,
Auto-detect managed nodes sending/receiving QoE application traffic (Disable to define QoE nodes manually),自动检测正在发送正在接受QoE应用程序流量的受管节点（无法手动定义QoE节点）,
QoE Applications,QoE应用,
Nodes with QoE Traffic,具有QoE流量的节点,
Source and destination are determined by the source and destination IP address in the first packet of transaction.,源和目标由第一个事务包中的源和目标IP地址确定。,
Add auto-detected monitored nodes that are:,添加自动检测的受监视节点，这些节点是:,
Applications are automatically detected by default. You can also add applications to monitor manually.,默认情况下会自动检测到应用程序。您还可以添加应用程序以手动监视。,
Avg Application Response Time,平均应用响应时间,
QoE Statistics,QoE统计,
Show values exceeding thresholds only,仅显示超过阈值的值,
Incident Detail,事故明细,
Configure Instance,配置实例,
Test failed with the provided credentials.,使用提供的凭据测试失败。,
Connection successfully verified.,连接成功验证。,
Configure ServiceNow Integration,配置ServiceNow集成,
Error!,错误！,
Error querying ServiceNow Instance,查询ServiceNow实例时出错,
Impact,影响力,
ServiceNow Credentials,ServiceNow凭证,
Provide the name of the account configured to handle the integration in ServiceNow.,提供配置为处理ServiceNow中的集成的帐户的名称。,
Provide a descriptive name for your ServiceNow instance.,为您的ServiceNow实例提供一个描述性名称。,
